number,src,dst,size,clean_size,date,time
18336,59.115.53.47,192.168.1.133,160,42,2015-08-27,13:09:56.555442
18337,59.115.53.47,192.168.1.133,138,42,2015-08-27,13:09:56.556428
18338,59.115.53.47,192.168.1.133,232,42,2015-08-27,13:09:56.557906
18339,59.115.53.47,192.168.1.133,134,42,2015-08-27,13:09:56.558494
18340,114.27.165.244,192.168.1.133,66,66,2015-08-27,13:09:56.575001
18341,192.168.1.133,59.115.53.47,152,42,2015-08-27,13:09:56.601407
18342,192.168.1.133,59.115.53.47,215,42,2015-08-27,13:09:56.601825
18343,59.115.53.47,192.168.1.133,113,66,2015-08-27,13:09:56.614790
18344,192.168.1.133,59.115.53.47,66,66,2015-08-27,13:09:56.614929
18345,192.168.1.133,59.115.53.47,177,42,2015-08-27,13:09:56.639704
18346,192.168.1.133,59.115.53.47,247,42,2015-08-27,13:09:56.661281
18347,114.183.172.168,192.168.1.133,66,66,2015-08-27,13:09:56.688738
18348,192.168.1.133,59.115.53.47,139,42,2015-08-27,13:09:56.705493
18349,192.168.1.133,59.115.53.47,218,42,2015-08-27,13:09:56.721262
18350,157.55.56.154,192.168.1.133,69,66,2015-08-27,13:09:56.723841
18351,59.115.53.47,192.168.1.133,108,42,2015-08-27,13:09:56.745538
18352,59.115.53.47,192.168.1.133,222,42,2015-08-27,13:09:56.745650
18353,59.115.53.47,192.168.1.133,129,42,2015-08-27,13:09:56.747609
18354,59.115.53.47,192.168.1.133,115,42,2015-08-27,13:09:56.748148
18355,59.115.53.47,192.168.1.133,178,42,2015-08-27,13:09:56.748541
18356,59.115.53.47,192.168.1.133,285,42,2015-08-27,13:09:56.748996
18357,59.115.53.47,192.168.1.133,114,42,2015-08-27,13:09:56.749469
18358,59.115.53.47,192.168.1.133,133,42,2015-08-27,13:09:56.749809
18359,59.115.53.47,192.168.1.133,213,42,2015-08-27,13:09:56.750333
18360,192.168.1.133,59.115.53.47,157,42,2015-08-27,13:09:56.752789
18361,192.168.1.133,157.55.56.154,66,66,2015-08-27,13:09:56.761179
18362,59.115.53.47,192.168.1.133,112,42,2015-08-27,13:09:56.772839
18363,192.168.1.133,59.115.53.47,224,42,2015-08-27,13:09:56.781362
18364,192.168.1.133,59.115.53.47,189,42,2015-08-27,13:09:56.786614
18365,192.168.1.133,59.115.53.47,299,42,2015-08-27,13:09:56.819790
18366,192.168.1.133,59.115.53.47,216,42,2015-08-27,13:09:56.842084
18367,192.168.1.133,59.115.53.47,105,42,2015-08-27,13:09:56.888173
18368,192.168.1.133,59.115.53.47,222,42,2015-08-27,13:09:56.901870
18369,192.168.1.133,59.115.53.47,128,42,2015-08-27,13:09:56.920945
18370,119.207.214.235,192.168.1.133,81,66,2015-08-27,13:09:56.953627
18371,192.168.1.133,10.137.178.29,70,42,2015-08-27,13:09:56.954625
18372,192.168.1.133,203.110.246.23,70,42,2015-08-27,13:09:56.954768
18373,192.168.1.133,59.115.53.47,295,42,2015-08-27,13:09:56.957801
18374,192.168.1.133,59.115.53.47,225,42,2015-08-27,13:09:56.963730
18375,59.115.53.47,192.168.1.133,103,42,2015-08-27,13:09:56.972304
18376,59.115.53.47,192.168.1.133,183,42,2015-08-27,13:09:56.973075
18377,59.115.53.47,192.168.1.133,131,42,2015-08-27,13:09:56.975035
18378,59.115.53.47,192.168.1.133,150,42,2015-08-27,13:09:56.975155
18379,59.115.53.47,192.168.1.133,268,42,2015-08-27,13:09:56.975236
18380,59.115.53.47,192.168.1.133,152,42,2015-08-27,13:09:56.975449
18381,59.115.53.47,192.168.1.133,126,42,2015-08-27,13:09:56.975540
18382,59.115.53.47,192.168.1.133,240,42,2015-08-27,13:09:56.975585
18383,59.115.53.47,192.168.1.133,139,42,2015-08-27,13:09:56.975660
18384,192.168.1.133,119.207.214.235,66,66,2015-08-27,13:09:56.991036
18385,192.168.1.133,59.115.53.47,129,42,2015-08-27,13:09:56.995782
18386,192.168.1.133,59.115.53.47,200,42,2015-08-27,13:09:57.024958
18387,192.168.1.133,59.115.53.47,210,42,2015-08-27,13:09:57.071940
18388,192.168.1.133,59.115.53.47,221,42,2015-08-27,13:09:57.081336
18389,192.168.1.133,59.115.53.47,137,42,2015-08-27,13:09:57.107998
18390,192.168.1.133,59.115.53.47,200,42,2015-08-27,13:09:57.141474
18391,192.168.1.133,59.115.53.47,122,42,2015-08-27,13:09:57.173852
18392,59.115.53.47,192.168.1.133,126,42,2015-08-27,13:09:57.177655
18393,59.115.53.47,192.168.1.133,215,42,2015-08-27,13:09:57.177743
18394,59.115.53.47,192.168.1.133,138,42,2015-08-27,13:09:57.177794
18395,59.115.53.47,192.168.1.133,153,42,2015-08-27,13:09:57.178147
18396,59.115.53.47,192.168.1.133,245,42,2015-08-27,13:09:57.178205
18397,59.115.53.47,192.168.1.133,145,42,2015-08-27,13:09:57.178251
18398,59.115.53.47,192.168.1.133,126,42,2015-08-27,13:09:57.178297
18399,59.115.53.47,192.168.1.133,219,42,2015-08-27,13:09:57.178339
18400,59.115.53.47,192.168.1.133,151,42,2015-08-27,13:09:57.178438
18401,59.115.53.47,192.168.1.133,102,42,2015-08-27,13:09:57.178492
18402,59.115.53.47,192.168.1.133,375,66,2015-08-27,13:09:57.180578
18403,192.168.1.133,59.115.53.47,66,66,2015-08-27,13:09:57.180695
18404,192.168.1.133,59.115.53.47,194,42,2015-08-27,13:09:57.201699
18405,192.168.1.133,59.115.53.47,154,42,2015-08-27,13:09:57.208342
18406,59.115.53.47,192.168.1.133,225,42,2015-08-27,13:09:57.211635
18407,59.115.53.47,192.168.1.133,121,42,2015-08-27,13:09:57.211730
18408,192.168.1.133,59.115.53.47,82,42,2015-08-27,13:09:57.212570
18409,157.55.56.154,192.168.1.133,73,66,2015-08-27,13:09:57.214849
18410,192.168.1.133,157.55.56.154,66,66,2015-08-27,13:09:57.214985
18411,192.168.1.133,157.55.56.154,84,66,2015-08-27,13:09:57.215412
18412,192.168.1.133,59.115.53.47,257,42,2015-08-27,13:09:57.244330
18413,192.168.1.133,59.115.53.47,215,42,2015-08-27,13:09:57.263216
18414,192.168.1.133,59.115.53.47,150,42,2015-08-27,13:09:57.276880
18415,192.168.1.133,59.115.53.47,212,42,2015-08-27,13:09:57.321285
18416,192.168.1.133,59.115.53.47,119,42,2015-08-27,13:09:57.343258
18417,192.168.1.133,59.115.53.47,222,42,2015-08-27,13:09:57.381586
18418,192.168.1.133,59.115.53.47,167,42,2015-08-27,13:09:57.393345
18419,59.115.53.47,192.168.1.133,134,42,2015-08-27,13:09:57.413443
18420,59.115.53.47,192.168.1.133,120,42,2015-08-27,13:09:57.413571
18421,59.115.53.47,192.168.1.133,262,42,2015-08-27,13:09:57.413804
18422,59.115.53.47,192.168.1.133,134,42,2015-08-27,13:09:57.413860
18423,59.115.53.47,192.168.1.133,212,42,2015-08-27,13:09:57.413953
18424,59.115.53.47,192.168.1.133,293,42,2015-08-27,13:09:57.414088
18425,59.115.53.47,192.168.1.133,139,42,2015-08-27,13:09:57.414133
18426,59.115.53.47,192.168.1.133,105,42,2015-08-27,13:09:57.420513
18427,59.115.53.47,192.168.1.133,177,42,2015-08-27,13:09:57.421051
18428,59.115.53.47,192.168.1.133,134,42,2015-08-27,13:09:57.421106
18429,192.168.1.133,59.115.53.47,272,42,2015-08-27,13:09:57.427162
18430,192.168.1.133,59.115.53.47,218,42,2015-08-27,13:09:57.443804
18431,192.168.1.133,59.115.53.47,157,42,2015-08-27,13:09:57.459969
18432,192.168.1.133,119.207.214.235,90,66,2015-08-27,13:09:57.481032
18433,192.168.1.133,59.115.53.47,227,42,2015-08-27,13:09:57.503720
18434,192.168.1.133,59.115.53.47,109,42,2015-08-27,13:09:57.526413
18435,192.168.1.133,59.115.53.47,251,42,2015-08-27,13:09:57.559858
18436,192.168.1.133,59.115.53.47,215,42,2015-08-27,13:09:57.563473
18437,192.168.1.133,59.115.53.47,134,42,2015-08-27,13:09:57.600295
18438,192.168.1.133,59.115.53.47,225,42,2015-08-27,13:09:57.623405
18439,192.168.1.133,59.115.53.47,154,42,2015-08-27,13:09:57.627407
18440,59.115.53.47,192.168.1.133,154,42,2015-08-27,13:09:57.652391
18441,59.115.53.47,192.168.1.133,266,42,2015-08-27,13:09:57.652509
18442,59.115.53.47,192.168.1.133,121,42,2015-08-27,13:09:57.656143
18443,59.115.53.47,192.168.1.133,120,42,2015-08-27,13:09:57.656259
18444,59.115.53.47,192.168.1.133,279,42,2015-08-27,13:09:57.656350
18445,59.115.53.47,192.168.1.133,136,42,2015-08-27,13:09:57.656395
18446,59.115.53.47,192.168.1.133,132,42,2015-08-27,13:09:57.656439
18447,59.115.53.47,192.168.1.133,204,42,2015-08-27,13:09:57.656518
18448,59.115.53.47,192.168.1.133,169,42,2015-08-27,13:09:57.656562
18449,59.115.53.47,192.168.1.133,128,42,2015-08-27,13:09:57.656634
18450,59.115.53.47,192.168.1.133,245,42,2015-08-27,13:09:57.657015
18451,192.168.1.133,59.115.53.47,231,42,2015-08-27,13:09:57.681652
18452,192.168.1.133,59.115.53.47,127,42,2015-08-27,13:09:57.711564
18453,192.168.1.133,59.115.53.47,193,42,2015-08-27,13:09:57.741291
18454,192.168.1.133,59.115.53.47,144,42,2015-08-27,13:09:57.747378
18455,157.55.56.154,192.168.1.133,66,66,2015-08-27,13:09:57.798623
18456,192.168.1.133,59.115.53.47,206,42,2015-08-27,13:09:57.803267
18457,192.168.1.133,59.115.53.47,126,42,2015-08-27,13:09:57.811911
18458,59.115.53.47,192.168.1.133,186,66,2015-08-27,13:09:57.841562
18459,192.168.1.133,59.115.53.47,66,66,2015-08-27,13:09:57.841811
18460,59.115.53.47,192.168.1.133,132,42,2015-08-27,13:09:57.844379
18461,59.115.53.47,192.168.1.133,128,42,2015-08-27,13:09:57.845920
18462,59.115.53.47,192.168.1.133,206,42,2015-08-27,13:09:57.846097
18463,59.115.53.47,192.168.1.133,160,42,2015-08-27,13:09:57.846146
18464,59.115.53.47,192.168.1.133,175,42,2015-08-27,13:09:57.846192
18465,59.115.53.47,192.168.1.133,246,42,2015-08-27,13:09:57.846575
18466,59.115.53.47,192.168.1.133,93,42,2015-08-27,13:09:57.846639
18467,59.115.53.47,192.168.1.133,120,42,2015-08-27,13:09:57.846686
18468,59.115.53.47,192.168.1.133,151,42,2015-08-27,13:09:57.846731
18469,192.168.1.133,59.115.53.47,303,42,2015-08-27,13:09:57.849297
18470,192.168.1.133,59.115.53.47,255,42,2015-08-27,13:09:57.861658
18471,192.168.1.133,59.115.53.47,70,66,2015-08-27,13:09:57.881362
18472,192.168.1.133,59.115.53.47,173,42,2015-08-27,13:09:57.881927
18473,192.168.1.133,59.115.53.47,261,42,2015-08-27,13:09:57.915257
18474,192.168.1.133,59.115.53.47,202,42,2015-08-27,13:09:57.921388
18475,192.168.1.133,59.115.53.47,134,42,2015-08-27,13:09:57.953286
18476,192.168.1.133,59.115.53.47,255,42,2015-08-27,13:09:57.981393
18477,192.168.1.133,59.115.53.47,126,42,2015-08-27,13:09:58.015186
18478,192.168.1.133,59.115.53.47,243,42,2015-08-27,13:09:58.043154
18479,192.168.1.133,114.183.172.168,90,66,2015-08-27,13:09:58.048724
18480,192.168.1.133,114.27.165.244,90,66,2015-08-27,13:09:58.048875
18481,192.168.1.133,59.115.53.47,117,42,2015-08-27,13:09:58.064757
18482,59.115.53.47,192.168.1.133,236,42,2015-08-27,13:09:58.082719
18483,59.115.53.47,192.168.1.133,117,42,2015-08-27,13:09:58.083933
18484,59.115.53.47,192.168.1.133,132,42,2015-08-27,13:09:58.084691
18485,59.115.53.47,192.168.1.133,204,42,2015-08-27,13:09:58.084828
18486,59.115.53.47,192.168.1.133,118,42,2015-08-27,13:09:58.084922
18487,59.115.53.47,192.168.1.133,117,42,2015-08-27,13:09:58.085034
18488,59.115.53.47,192.168.1.133,256,42,2015-08-27,13:09:58.085128
18489,59.115.53.47,192.168.1.133,121,42,2015-08-27,13:09:58.085234
18490,192.168.1.133,59.115.53.47,203,42,2015-08-27,13:09:58.103368
18491,119.207.214.235,192.168.1.133,66,66,2015-08-27,13:09:58.103931
18492,192.168.1.133,119.207.214.235,94,66,2015-08-27,13:09:58.104254
18493,192.168.1.133,59.115.53.47,131,42,2015-08-27,13:09:58.105662
18494,192.168.1.133,59.115.53.47,237,42,2015-08-27,13:09:58.134007
18495,192.168.1.133,59.115.53.47,218,42,2015-08-27,13:09:58.161693
18496,192.168.1.133,59.115.53.47,135,42,2015-08-27,13:09:58.166837
18497,192.168.1.133,59.115.53.47,214,42,2015-08-27,13:09:58.203894
18498,192.168.1.133,59.115.53.47,197,42,2015-08-27,13:09:58.222813
18499,192.168.1.133,59.115.53.47,118,42,2015-08-27,13:09:58.234096
18500,59.115.53.47,192.168.1.133,117,42,2015-08-27,13:09:58.243376
18501,59.115.53.47,192.168.1.133,228,42,2015-08-27,13:09:58.243466
18502,59.115.53.47,192.168.1.133,146,42,2015-08-27,13:09:58.243729
18503,59.115.53.47,192.168.1.133,205,42,2015-08-27,13:09:58.243782
18504,59.115.53.47,192.168.1.133,283,42,2015-08-27,13:09:58.243867
18505,59.115.53.47,192.168.1.133,114,42,2015-08-27,13:09:58.243912
18506,59.115.53.47,192.168.1.133,113,42,2015-08-27,13:09:58.244177
18507,59.115.53.47,192.168.1.133,199,42,2015-08-27,13:09:58.244232
18508,59.115.53.47,192.168.1.133,111,42,2015-08-27,13:09:58.244315
18509,59.115.53.47,192.168.1.133,166,42,2015-08-27,13:09:58.244361
18510,192.168.1.133,59.115.53.47,80,42,2015-08-27,13:09:58.244590
18511,192.168.1.133,59.115.53.47,81,42,2015-08-27,13:09:58.246053
18512,192.168.1.133,59.115.53.47,228,42,2015-08-27,13:09:58.269842
18513,192.168.1.133,59.115.53.47,200,42,2015-08-27,13:09:58.282762
18514,192.168.1.133,59.115.53.47,139,42,2015-08-27,13:09:58.306671
18515,59.115.53.47,192.168.1.133,240,42,2015-08-27,13:09:58.324494
18516,59.115.53.47,192.168.1.133,149,42,2015-08-27,13:09:58.324854
18517,59.115.53.47,192.168.1.133,118,42,2015-08-27,13:09:58.325262
18518,59.115.53.47,192.168.1.133,238,42,2015-08-27,13:09:58.325311
18519,59.115.53.47,192.168.1.133,113,42,2015-08-27,13:09:58.325354
18520,192.168.1.133,59.115.53.47,221,42,2015-08-27,13:09:58.343812
18521,192.168.1.133,59.115.53.47,120,42,2015-08-27,13:09:58.350414
18522,59.115.53.47,192.168.1.133,249,66,2015-08-27,13:09:58.365277
18523,192.168.1.133,59.115.53.47,118,66,2015-08-27,13:09:58.365463
18524,192.168.1.133,59.115.53.47,188,42,2015-08-27,13:09:58.401536
18525,192.168.1.133,59.115.53.47,132,42,2015-08-27,13:09:58.418052
18526,192.168.1.133,59.115.53.47,224,42,2015-08-27,13:09:58.453519
18527,192.168.1.133,59.115.53.47,206,42,2015-08-27,13:09:58.461489
18528,192.168.1.133,59.115.53.47,151,42,2015-08-27,13:09:58.485798
18529,192.168.1.133,59.115.53.47,213,42,2015-08-27,13:09:58.522911
18530,192.168.1.133,59.115.53.47,142,42,2015-08-27,13:09:58.526042
18531,59.115.53.47,192.168.1.133,112,42,2015-08-27,13:09:58.558457
18532,59.115.53.47,192.168.1.133,201,42,2015-08-27,13:09:58.558913
18533,59.115.53.47,192.168.1.133,132,42,2015-08-27,13:09:58.559260
18534,59.115.53.47,192.168.1.133,114,42,2015-08-27,13:09:58.559846
18535,59.115.53.47,192.168.1.133,122,42,2015-08-27,13:09:58.560272
18536,59.115.53.47,192.168.1.133,240,42,2015-08-27,13:09:58.560322
18537,59.115.53.47,192.168.1.133,118,42,2015-08-27,13:09:58.560365
18538,59.115.53.47,192.168.1.133,211,42,2015-08-27,13:09:58.560408
18539,59.115.53.47,192.168.1.133,285,42,2015-08-27,13:09:58.560496
18540,59.115.53.47,192.168.1.133,135,42,2015-08-27,13:09:58.560541
18541,192.168.1.133,59.115.53.47,207,42,2015-08-27,13:09:58.584072
18542,192.168.1.133,59.115.53.47,120,42,2015-08-27,13:09:58.588041
18543,192.168.1.133,59.115.53.47,245,42,2015-08-27,13:09:58.625404
18544,114.183.172.168,192.168.1.133,66,66,2015-08-27,13:09:58.641873
18545,192.168.1.133,59.115.53.47,221,42,2015-08-27,13:09:58.641931
18546,192.168.1.133,59.115.53.47,139,42,2015-08-27,13:09:58.670184
18547,192.168.1.133,59.115.53.47,210,42,2015-08-27,13:09:58.702155
18548,114.27.165.244,192.168.1.133,66,66,2015-08-27,13:09:58.710839
18549,59.115.53.47,192.168.1.133,66,66,2015-08-27,13:09:58.715512
18550,192.168.1.133,59.115.53.47,122,42,2015-08-27,13:09:58.741654
18551,114.183.172.168,192.168.1.133,90,66,2015-08-27,13:09:58.757189
18552,192.168.1.133,59.115.53.47,186,42,2015-08-27,13:09:58.761892
18553,192.168.1.133,59.115.53.47,131,42,2015-08-27,13:09:58.772469
18554,59.115.53.47,192.168.1.133,295,66,2015-08-27,13:09:58.783958
18555,59.115.53.47,192.168.1.133,122,42,2015-08-27,13:09:58.786669
18556,59.115.53.47,192.168.1.133,172,42,2015-08-27,13:09:58.787460
18557,59.115.53.47,192.168.1.133,119,42,2015-08-27,13:09:58.788284
18558,59.115.53.47,192.168.1.133,132,42,2015-08-27,13:09:58.788811
18559,59.115.53.47,192.168.1.133,219,42,2015-08-27,13:09:58.789433
18560,59.115.53.47,192.168.1.133,114,42,2015-08-27,13:09:58.790317
18561,59.115.53.47,192.168.1.133,116,42,2015-08-27,13:09:58.790822
18562,192.168.1.133,114.183.172.168,66,66,2015-08-27,13:09:58.791098
18563,59.115.53.47,192.168.1.133,243,42,2015-08-27,13:09:58.791499
18564,59.115.53.47,192.168.1.133,113,42,2015-08-27,13:09:58.792115
18565,59.115.53.47,192.168.1.133,113,42,2015-08-27,13:09:58.792654
18566,59.115.53.47,192.168.1.133,246,42,2015-08-27,13:09:58.798915
18567,59.115.53.47,192.168.1.133,144,42,2015-08-27,13:09:58.799524
18568,192.168.1.133,59.115.53.47,239,42,2015-08-27,13:09:58.813747
18569,192.168.1.133,59.115.53.47,66,66,2015-08-27,13:09:58.821046
18570,192.168.1.133,59.115.53.47,203,42,2015-08-27,13:09:58.821868
18571,192.168.1.133,59.115.53.47,159,42,2015-08-27,13:09:58.872908
18572,192.168.1.133,59.115.53.47,225,42,2015-08-27,13:09:58.881425
18573,192.168.1.133,59.115.53.47,129,42,2015-08-27,13:09:58.907172
18574,192.168.1.133,59.115.53.47,202,42,2015-08-27,13:09:58.941277
18575,192.168.1.133,59.115.53.47,132,42,2015-08-27,13:09:58.944931
18576,119.207.214.235,192.168.1.133,90,66,2015-08-27,13:09:58.959417
18577,192.168.1.133,119.207.214.235,66,66,2015-08-27,13:09:58.959577
18578,59.115.53.47,192.168.1.133,133,42,2015-08-27,13:09:58.975992
18579,59.115.53.47,192.168.1.133,230,42,2015-08-27,13:09:58.976098
18580,59.115.53.47,192.168.1.133,177,42,2015-08-27,13:09:58.978340
18581,59.115.53.47,192.168.1.133,160,42,2015-08-27,13:09:58.979131
18582,59.115.53.47,192.168.1.133,256,42,2015-08-27,13:09:58.979199
18583,59.115.53.47,192.168.1.133,148,42,2015-08-27,13:09:58.979246
18584,59.115.53.47,192.168.1.133,151,42,2015-08-27,13:09:58.979293
18585,114.27.165.244,192.168.1.133,90,66,2015-08-27,13:09:58.981516
18586,59.115.53.47,192.168.1.133,238,42,2015-08-27,13:09:58.988930
18587,192.168.1.133,59.115.53.47,217,42,2015-08-27,13:09:58.991178
18588,192.168.1.133,59.115.53.47,223,42,2015-08-27,13:09:59.002674
18589,192.168.1.133,114.27.165.244,66,66,2015-08-27,13:09:59.021071
18590,192.168.1.133,59.115.53.47,132,42,2015-08-27,13:09:59.027717
18591,192.168.1.133,59.115.53.47,192,42,2015-08-27,13:09:59.062884
18592,192.168.1.133,59.115.53.47,101,42,2015-08-27,13:09:59.091222
18593,192.168.1.133,59.115.53.47,194,42,2015-08-27,13:09:59.123565
18594,192.168.1.133,59.115.53.47,138,42,2015-08-27,13:09:59.124833
18595,192.168.1.133,59.115.53.47,222,42,2015-08-27,13:09:59.160629
18596,59.115.53.47,192.168.1.133,103,42,2015-08-27,13:09:59.179901
18597,59.115.53.47,192.168.1.133,128,42,2015-08-27,13:09:59.180854
18598,192.168.1.133,59.115.53.47,198,42,2015-08-27,13:09:59.183735
18599,59.115.53.47,192.168.1.133,179,42,2015-08-27,13:09:59.186030
18600,59.115.53.47,192.168.1.133,264,42,2015-08-27,13:09:59.186263
18601,59.115.53.47,192.168.1.133,115,42,2015-08-27,13:09:59.186394
18602,59.115.53.47,192.168.1.133,106,42,2015-08-27,13:09:59.186563
18603,59.115.53.47,192.168.1.133,197,42,2015-08-27,13:09:59.187052
18604,59.115.53.47,192.168.1.133,134,42,2015-08-27,13:09:59.187330
18605,59.115.53.47,192.168.1.133,105,42,2015-08-27,13:09:59.187545
18606,192.168.1.133,59.115.53.47,149,42,2015-08-27,13:09:59.196736
18607,192.168.1.133,59.115.53.47,213,42,2015-08-27,13:09:59.241304
18608,192.168.1.133,59.115.53.47,152,42,2015-08-27,13:09:59.259119
18609,192.168.1.133,59.115.53.47,231,42,2015-08-27,13:09:59.295782
18610,59.115.53.47,192.168.1.133,281,66,2015-08-27,13:09:59.320822
18611,192.168.1.133,59.115.53.47,66,66,2015-08-27,13:09:59.321086
18612,192.168.1.133,114.183.172.168,63,42,2015-08-27,13:09:59.323267
18613,192.168.1.133,59.115.53.47,65,42,2015-08-27,13:09:59.323410
18614,192.168.1.133,119.207.214.235,63,42,2015-08-27,13:09:59.323499
18615,192.168.1.133,114.27.165.244,65,42,2015-08-27,13:09:59.323592
18616,192.168.1.133,59.115.53.47,222,42,2015-08-27,13:09:59.344991
18617,192.168.1.133,59.115.53.47,276,42,2015-08-27,13:09:59.377967
18618,59.115.53.47,192.168.1.133,215,42,2015-08-27,13:09:59.385766
18619,59.115.53.47,192.168.1.133,140,42,2015-08-27,13:09:59.385862
18620,192.168.1.133,59.115.53.47,74,42,2015-08-27,13:09:59.387472
18621,59.115.53.47,192.168.1.133,132,42,2015-08-27,13:09:59.392006
18622,59.115.53.47,192.168.1.133,240,42,2015-08-27,13:09:59.393405
18623,59.115.53.47,192.168.1.133,173,42,2015-08-27,13:09:59.394316
18624,59.115.53.47,192.168.1.133,156,42,2015-08-27,13:09:59.395466
18625,59.115.53.47,192.168.1.133,244,42,2015-08-27,13:09:59.395699
18626,59.115.53.47,192.168.1.133,159,42,2015-08-27,13:09:59.395832
18627,59.115.53.47,192.168.1.133,149,42,2015-08-27,13:09:59.395957
18628,192.168.1.133,59.115.53.47,262,42,2015-08-27,13:09:59.410642
18629,59.115.53.47,192.168.1.133,251,42,2015-08-27,13:09:59.422059
18630,59.115.53.47,192.168.1.133,94,42,2015-08-27,13:09:59.422154
18631,192.168.1.133,59.115.53.47,218,42,2015-08-27,13:09:59.445149
18632,192.168.1.133,59.115.53.47,208,42,2015-08-27,13:09:59.513814
18633,192.168.1.133,59.115.53.47,269,42,2015-08-27,13:09:59.546718
18634,192.168.1.133,59.115.53.47,245,42,2015-08-27,13:09:59.584036
18635,192.168.1.133,59.115.53.47,230,42,2015-08-27,13:09:59.613150
18636,59.115.53.47,192.168.1.133,146,42,2015-08-27,13:09:59.633845
18637,59.115.53.47,192.168.1.133,254,42,2015-08-27,13:09:59.633949
18638,59.115.53.47,192.168.1.133,145,42,2015-08-27,13:09:59.639870
18639,59.115.53.47,192.168.1.133,128,42,2015-08-27,13:09:59.640170
