,size,times
2312,100,20314.0
2313,102,19996.0
2314,628,8849.0
2315,101,11217.0
2316,93,20191.0
2317,96,19861.0
2318,97,21959.0
2319,99,20851.0
2320,99,19448.0
2321,438,3496.0
2322,1122,14011.0
2323,99,19720.0
2324,99,20029.0
2325,98,23004.0
2326,95,19817.0
2327,511,12847.0
2328,95,4368.0
2329,101,19991.0
2331,66,396.0
2343,107,3996.0
2344,101,20320.0
2345,98,22027.0
2351,82,2359.0
2352,108,8832.0
2353,574,9144.0
2354,1140,8421.0
2355,102,20019.0
2358,98,8484.0
2359,106,22745.0
2360,103,20515.0
2361,104,19718.0
2362,504,8217.0
2363,101,8901.0
2364,93,20044.0
2365,102,20411.0
2366,96,20427.0
2367,97,20867.0
2368,98,18246.0
2369,728,3332.0
2370,105,16722.0
2371,102,20095.0
2372,105,23017.0
2373,109,19528.0
2374,96,19689.0
2375,587,15302.0
2376,790,2733.0
2377,100,19910.0
2379,66,418.0
2390,105,9148.0
2391,108,19872.0
2392,105,22572.0
2399,66,409.0
2400,107,5331.0
2401,420,5725.0
2402,103,12197.0
2403,101,19926.0
2406,111,13693.0
2407,105,21594.0
2408,115,20666.0
2412,506,5593.0
2413,576,236.0
2414,104,18451.0
2415,101,20068.0
2416,100,20302.0
2419,98,4149.0
2422,96,14718.0
2423,893,16249.0
2424,105,2908.0
2425,103,19584.0
2428,95,18676.0
2429,93,20174.0
2431,98,228.0
2432,66,312.0
2436,107,16344.0
2437,775,10298.0
2438,96,8648.0
2439,103,19858.0
2442,104,5815.0
2443,107,20676.0
2444,114,20217.0
2447,107,6212.0
2448,434,10751.0
2449,963,9358.0
2450,99,21403.0
2451,102,19869.0
2455,81,1028.0
2456,109,4649.0
2457,112,20822.0
2458,98,19668.0
2459,357,9416.0
2460,99,7980.0
2464,80,356.0
2466,97,11151.0
2467,94,20106.0
2468,97,22683.0
2471,94,7474.0
2472,301,10444.0
2473,952,9509.0
2474,96,19678.0
2478,98,8821.0
2479,101,18337.0
2480,104,19174.0
2482,66,544.0
2485,104,6438.0
2486,807,5973.0
2487,104,13616.0
2488,95,19818.0
2489,99,19935.0
2493,104,8363.0
2494,96,18641.0
2495,94,19065.0
2496,1362,5842.0
2497,155,10914.0
2500,1423,1694.0
2501,96,19232.0
2502,98,19704.0
2503,98,23383.0
2504,99,19443.0
2505,100,17510.0
2506,1306,14296.0
2507,98,5710.0
2508,98,19901.0
2509,101,22458.0
2510,95,20161.0
2511,100,19911.0
2512,98,17579.0
2513,1107,12804.0
2514,1365,7321.0
2515,98,19598.0
2516,99,22883.0
2517,96,20101.0
2518,101,20279.0
2519,96,17000.0
2521,66,423.0
2536,100,5896.0
2537,102,19773.0
2538,100,20200.0
2543,423,7491.0
2545,66,558.0
2546,99,3346.0
2547,100,19263.0
2548,96,19992.0
2551,425,7544.0
2552,104,543.0
2554,66,382.0
2555,70,210.0
2556,95,814.0
2557,97,22793.0
2560,91,3436.0
2561,464,13070.0
2562,516,6904.0
2563,98,19940.0
2566,90,7813.0
2567,97,21042.0
2568,98,18876.0
2572,81,662.0
2573,96,7175.0
2574,94,18889.0
2575,95,20161.0
2578,103,6474.0
2579,95,20390.0
2580,94,20557.0
2582,96,9442.0
2586,220,5185.0
2587,95,5597.0
2588,96,20190.0
2589,96,19841.0
2590,95,23177.0
2591,101,17330.0
2592,97,20783.0
2593,108,19105.0
2594,106,19786.0
2595,99,22880.0
2596,99,17183.0
2597,99,20712.0
2598,322,8429.0
2599,1365,10609.0
2600,94,20051.0
2601,99,19912.0
2602,95,22859.0
2603,93,19637.0
2605,100,1051.0
2614,214,430.0
2617,92,10097.0
2618,94,19175.0
2619,66,713.0
2620,94,19529.0
2621,93,22715.0
2622,92,20506.0
2623,89,19459.0
2624,263,1960.0
2625,99,15508.0
2626,92,19681.0
2627,90,19904.0
2628,101,22927.0
2629,93,17461.0
2630,361,19390.0
2631,513,1013.0
2632,89,19259.0
2633,96,23055.0
2634,96,19722.0
2635,99,20445.0
2636,95,20694.0
2637,264,13508.0
2638,101,5412.0
2639,98,19947.0
2640,95,19859.0
2641,95,20580.0
2642,98,20385.0
2643,95,19130.0
2644,544,16326.0
2645,607,1116.0
2646,103,19966.0
2647,104,20006.0
2648,100,22550.0
2649,98,19828.0
2651,66,648.0
2654,101,1468.0
2655,81,295.0
2679,786,7901.0
2680,99,7877.0
2681,96,19766.0
2687,82,926.0
2688,89,3382.0
2689,91,20357.0
2690,93,20774.0
2691,873,13810.0
2694,93,4898.0
2695,108,19984.0
2696,100,20279.0
2697,97,21619.0
2698,93,20069.0
2699,96,19781.0
2700,763,12039.0
2701,926,5519.0
2702,97,19924.0
2703,88,20117.0
2704,98,22351.0
2705,97,20654.0
2706,94,20124.0
2707,331,9901.0
2708,96,6891.0
2709,98,20022.0
2710,96,19880.0
2711,103,22252.0
2712,95,20258.0
2713,96,19971.0
2714,376,11423.0
2715,840,6088.0
2716,99,19696.0
2717,93,20611.0
2718,97,20511.0
2719,95,20815.0
2720,411,12777.0
2721,100,5833.0
2722,98,20007.0
2723,89,19956.0
2724,91,20017.0
2725,91,22744.0
2726,94,19690.0
2727,358,13157.0
2728,90,4537.0
2729,96,19855.0
2730,93,19984.0
2731,91,22389.0
2732,97,20680.0
2733,96,20813.0
2734,247,7755.0
2735,813,8231.0
2736,89,19963.0
2737,92,19911.0
2738,89,22657.0
2739,89,20077.0
2740,99,19913.0
2741,260,934.0
2742,97,18599.0
2743,85,20215.0
2744,86,20536.0
2746,66,208.0
2756,88,657.0
2757,91,20114.0
2758,266,15648.0
2759,463,2140.0
2760,94,19444.0
2761,90,20274.0
2762,91,20925.0
2764,66,200.0
2768,95,479.0
2779,80,26.0
2785,103,18522.0
2786,288,13547.0
2787,95,5724.0
2790,92,116.0
2803,81,1826.0
2805,66,131.0
2806,98,4749.0
2807,101,21493.0
2815,98,3559.0
2816,100,18014.0
2817,206,1574.0
2819,66,119.0
2820,97,13833.0
2824,113,3634.0
2825,99,19812.0
2826,99,22367.0
2827,96,20080.0
2829,234,230.0
2832,345,2297.0
2833,99,20125.0
2834,95,19911.0
2835,100,23042.0
2839,96,9842.0
2840,96,20115.0
2841,336,12519.0
2842,99,6512.0
2846,101,10298.0
2847,97,19944.0
2848,99,19648.0
2852,96,4341.0
2853,98,19950.0
2854,685,9945.0
2855,751,10310.0
2858,99,8705.0
2859,96,20335.0
2860,99,19801.0
2862,66,212.0
2866,95,4128.0
2867,888,11782.0
2868,91,7650.0
2869,97,20053.0
2872,100,5808.0
2873,100,22862.0
2875,66,115.0
2876,70,346.0
2877,99,14529.0
2878,98,20726.0
2879,774,10002.0
2880,95,9086.0
2881,97,22466.0
2882,96,19889.0
2883,96,20071.0
2884,95,20414.0
2885,94,20270.0
2886,380,4575.0
2887,948,12355.0
2888,97,19764.0
2889,98,20155.0
2890,96,22527.0
2891,94,20607.0
2892,93,19307.0
2894,95,1115.0
2904,95,17561.0
2905,66,10812.0
2906,101,9769.0
2907,103,19818.0
2916,74,247.0
2917,110,19941.0
2918,575,8255.0
2919,102,8435.0
2921,66,162.0
2922,100,17951.0
2924,100,19351.0
2925,102,19634.0
2926,96,22473.0
2931,105,8926.0
2932,101,18040.0
2933,101,19954.0
2936,99,8934.0
2937,105,18949.0
2938,103,19949.0
2939,775,5438.0
2942,946,4649.0
2943,102,19915.0
2944,92,22473.0
2945,94,20477.0
2951,98,2654.0
2952,95,20105.0
2953,97,19923.0
2957,99,8346.0
2958,99,17003.0
2959,93,20735.0
2962,98,4541.0
2963,616,2851.0
2964,96,15114.0
2965,103,20128.0
2966,104,19592.0
2971,100,4529.0
2972,97,20437.0
2973,105,19599.0
2974,100,19885.0
2978,99,12365.0
2979,98,18059.0
2980,97,18648.0
2982,66,222.0
2983,110,588.0
2986,108,8101.0
2987,985,7510.0
2988,100,11772.0
2989,99,19866.0
2993,101,7668.0
2994,105,19538.0
2995,100,21914.0
2999,105,8253.0
3000,102,18349.0
3001,98,20041.0
3004,111,8603.0
3005,100,20476.0
3006,100,21234.0
3008,66,138.0
3012,81,227.0
3013,94,5855.0
3014,316,688.0
3015,1045,19772.0
3016,100,19383.0
3019,102,483.0
3021,96,19809.0
3022,98,19728.0
3023,353,1903.0
3025,66,131.0
3029,96,5834.0
3030,98,19950.0
3031,100,19841.0
3032,95,22959.0
3036,97,4741.0
3037,95,18556.0
3038,548,6008.0
3039,676,13382.0
3040,93,20188.0
3045,95,6476.0
3046,102,22140.0
3047,92,20207.0
3050,1362,2613.0
3051,95,1388.0
3052,900,237.0
3053,100,19645.0
3054,100,20277.0
3055,96,21049.0
3060,97,9387.0
3061,99,20957.0
3062,103,18708.0
3065,102,9059.0
3066,103,19829.0
3067,98,22435.0
3071,100,4537.0
3072,100,19555.0
3073,1082,14105.0
3074,1421,6488.0
3075,100,19952.0
3081,96,8943.0
3082,101,17526.0
3083,95,20764.0
3086,102,6987.0
3087,276,6763.0
3088,101,13838.0
3089,101,19985.0
3090,118,9219.0
3093,102,8500.0
3094,96,21784.0
3095,99,20290.0
3099,92,5173.0
3100,99,19543.0
3101,102,20359.0
3103,66,149.0
3107,98,5361.0
3108,98,17880.0
3109,101,20448.0
3110,573,7908.0
3114,1427,3523.0
3115,100,21982.0
3116,97,17521.0
3117,98,20333.0
3121,82,3153.0
3122,99,268.0
3123,102,20298.0
3124,94,21354.0
3125,101,19763.0
3129,100,5870.0
3130,97,18728.0
3131,102,20959.0
3132,102,18658.0
3133,481,3345.0
3135,66,129.0
3140,104,7247.0
3141,99,19313.0
3142,103,20991.0
3145,104,8635.0
3146,101,18023.0
3147,101,19730.0
3151,99,3555.0
3152,101,20275.0
3153,95,19947.0
3154,99,20479.0
3156,108,3158.0
3159,280,3093.0
3160,106,12850.0
3161,105,19973.0
3162,102,20136.0
3166,102,9498.0
3167,96,19212.0
3168,456,12878.0
3169,1147,5443.0
3173,102,3831.0
3174,104,20223.0
3175,109,19671.0
3176,104,23242.0
3181,103,4214.0
3182,430,13010.0
3183,101,6407.0
3184,104,20609.0
3185,107,19855.0
3190,105,8544.0
3191,112,21315.0
3192,102,20186.0
3194,365,654.0
3198,66,131.0
3199,70,485.0
3200,549,5732.0
3201,111,20125.0
3202,108,20044.0
3205,106,8514.0
3206,104,19287.0
3207,108,19375.0
3208,493,7545.0
3212,103,5854.0
3213,106,19999.0
3214,112,20129.0
3218,116,6054.0
3219,101,20573.0
3220,66,9715.0
3221,328,5673.0
3222,97,3891.0
3226,81,1787.0
3227,100,3360.0
3228,101,20243.0
3229,110,19724.0
3231,66,165.0
3235,103,6242.0
3236,104,19536.0
3237,761,14291.0
3238,821,5745.0
3241,104,6644.0
3242,99,20086.0
3243,102,22496.0
3245,66,348.0
3249,106,7891.0
3250,94,20271.0
3251,1362,15711.0
3252,102,3870.0
3256,277,3396.0
3257,1422,5812.0
3258,103,19887.0
3259,95,18990.0
3262,100,5048.0
3263,101,19643.0
3264,830,3049.0
3265,100,16078.0
3266,104,20349.0
3270,100,11763.0
3271,106,22254.0
3272,95,18437.0
3276,96,6687.0
3277,104,19888.0
3278,97,19895.0
3282,102,7462.0
3283,103,20111.0
3284,111,19768.0
3288,111,9916.0
3289,104,19742.0
3290,105,20131.0
3293,107,9825.0
3294,106,18849.0
3295,103,18840.0
3296,367,355.0
3300,113,8087.0
3301,112,20295.0
3302,103,20140.0
3306,104,4619.0
3307,104,19453.0
3308,98,21638.0
3309,102,20451.0
3314,102,6943.0
3315,102,19899.0
3316,101,20416.0
3320,102,6253.0
3321,433,12468.0
3322,889,6686.0
3323,107,20053.0
3327,98,5821.0
3328,100,21613.0
3329,102,20232.0
3333,103,8848.0
3334,99,17953.0
3335,106,19927.0
3337,66,320.0
3341,109,7777.0
3342,81,655.0
3343,107,18754.0
3344,107,20527.0
3345,384,11701.0
3347,107,6295.0
3348,105,22067.0
3349,106,19363.0
3351,66,332.0
3355,108,8545.0
3356,108,19192.0
3357,105,18660.0
3361,104,3533.0
3362,108,19889.0
3363,103,22228.0
3367,105,3905.0
3368,110,20267.0
3369,762,12370.0
3370,1429,7473.0
3371,101,20000.0
3375,110,7782.0
3376,106,19545.0
3377,105,20896.0
3381,107,2987.0
3382,109,21639.0
3383,108,19622.0
3384,101,19713.0
3388,108,6002.0
3389,107,20933.0
3390,112,18757.0
3391,381,7406.0
3395,105,6521.0
3396,104,20198.0
3397,98,20173.0
3401,103,4403.0
3402,105,20419.0
3403,274,16946.0
3404,107,2714.0
3405,100,19868.0
3409,102,21520.0
3410,101,20399.0
3411,99,19188.0
3415,100,10040.0
3416,250,4506.0
3417,496,13193.0
3418,105,20045.0
3421,105,6105.0
3422,103,22631.0
3423,102,21120.0
3427,105,5028.0
3428,570,12153.0
3429,102,7770.0
3430,104,19698.0
3431,95,22407.0
3433,66,395.0
3437,97,9710.0
3438,98,20195.0
3439,96,17670.0
3440,1078,2949.0
3444,82,2679.0
3445,1140,4402.0
3446,97,19355.0
3447,104,22099.0
3448,99,20912.0
3449,102,17494.0
3450,857,18795.0
3451,100,1076.0
3452,104,19876.0
3453,100,20361.0
3454,101,22563.0
3455,100,17487.0
3456,104,19979.0
3457,460,18228.0
3458,95,1413.0
3459,100,20435.0
3460,102,20130.0
3461,103,20449.0
3462,107,20196.0
3463,105,18902.0
3465,66,145.0
3480,772,2595.0
3481,920,12081.0
3482,110,19639.0
3483,104,20149.0
3484,104,23162.0
3485,111,17181.0
3486,104,19902.0
3487,111,22575.0
3488,108,20061.0
3489,107,18714.0
3490,109,20667.0
3491,104,18915.0
3492,437,17214.0
3493,112,4287.0
3494,106,19763.0
3495,109,19788.0
3496,107,19990.0
3497,111,20297.0
3498,109,20495.0
3499,107,19983.0
3501,66,424.0
3502,70,1176.0
3503,104,2646.0
3504,113,19638.0
3505,101,16985.0
3506,107,20934.0
3507,272,11940.0
3508,927,7342.0
3509,102,19651.0
3510,107,19993.0
3511,104,20066.0
3512,98,19915.0
3513,112,22821.0
3514,114,17892.0
3519,105,183.0
3537,113,19815.0
3538,66,8201.0
3539,105,9856.0
3540,102,20289.0
3541,250,13115.0
3542,106,7008.0
3543,104,19289.0
3545,99,847.0
3554,82,90.0
3559,81,1132.0
3560,98,8535.0
3561,99,20443.0
3563,66,176.0
3566,105,4631.0
3567,103,19509.0
3568,104,21985.0
3569,100,20481.0
3571,66,346.0
3576,96,8981.0
3577,102,17672.0
3578,226,6779.0
3579,100,12828.0
3583,99,7233.0
3584,100,19563.0
3585,103,23310.0
3589,101,2334.0
3590,104,18932.0
3591,173,2195.0
3592,827,15560.0
3593,102,19865.0
3594,97,20191.0
3595,101,20716.0
3596,99,22496.0
3597,102,19628.0
3598,207,282.0
3599,102,16592.0
3600,101,20331.0
3601,101,19905.0
3602,100,22739.0
3603,99,20449.0
3604,103,16705.0
3605,319,297.0
3606,504,19808.0
3607,100,20032.0
3608,101,23141.0
3609,97,16856.0
3616,99,15103.0
3617,840,18512.0
3618,104,1113.0
3619,103,20193.0
3620,95,19974.0
3621,94,22606.0
3622,106,19993.0
3624,66,172.0
3638,107,10360.0
3639,1362,17413.0
3640,107,327.0
3641,111,19752.0
3642,239,5504.0
3647,1432,11555.0
3648,104,20522.0
3649,107,20728.0
3653,114,2931.0
3654,1117,16096.0
3655,112,3542.0
3656,107,19994.0
3660,102,4928.0
3661,105,19975.0
3662,104,19782.0
3663,106,19946.0
3666,108,8969.0
3667,105,18105.0
3668,105,19918.0
3670,66,116.0
3674,107,5541.0
3675,105,21310.0
3676,101,20392.0
3680,82,2057.0
3681,101,3118.0
3682,102,19322.0
3683,102,21037.0
3684,103,21299.0
3688,109,7354.0
3689,504,8745.0
3690,1185,10937.0
3691,100,20052.0
3695,109,9625.0
3696,108,19507.0
3697,100,20874.0
3698,102,20425.0
3699,106,19518.0
3700,109,20878.0
3701,103,17525.0
3702,102,18943.0
3703,107,21098.0
3704,450,8796.0
3705,103,10009.0
3706,101,20231.0
3707,102,19964.0
3708,98,23129.0
3709,101,16877.0
3710,104,20005.0
3711,335,5282.0
3712,106,14680.0
3713,99,22323.0
3728,100,8903.0
3729,92,19951.0
3730,92,20583.0
3732,66,143.0
3738,90,14763.0
3739,238,2926.0
3740,512,17946.0
3741,108,19278.0
3745,102,5795.0
3746,106,19972.0
3747,93,22072.0
3751,268,2541.0
3752,92,1572.0
3753,91,19704.0
3754,99,19709.0
3755,101,23991.0
3759,108,8350.0
3760,106,18708.0
3761,745,3250.0
3762,1182,15036.0
3763,96,20087.0
3767,94,7419.0
3768,85,22454.0
3769,88,20975.0
3773,84,5125.0
3774,744,6495.0
3775,90,13433.0
3776,93,20049.0
3777,92,19905.0
3779,66,181.0
3783,74,1251.0
3784,92,4040.0
3785,98,21327.0
3786,805,15020.0
3787,88,5060.0
3790,87,1115.0
3791,90,20954.0
3792,89,20957.0
3793,88,17152.0
3794,92,19961.0
3795,466,12985.0
3796,854,6899.0
3797,64,2724.0
3798,94,18613.0
3799,87,20116.0
3800,86,20787.0
3802,81,1258.0
3803,86,1379.0
3804,86,20446.0
3805,88,19380.0
3806,93,21754.0
3808,66,223.0
3809,94,11986.0
3810,90,18416.0
3811,90,21123.0
3812,93,19017.0
3813,550,4538.0
3814,89,17656.0
3815,97,20068.0
3816,93,19711.0
3817,89,21540.0
3818,92,19428.0
3819,589,8953.0
3820,795,8112.0
3821,94,19880.0
3822,92,20055.0
3823,95,23086.0
3824,92,20100.0
3825,90,19807.0
3826,492,9501.0
3827,92,7581.0
3828,89,19895.0
3829,93,20043.0
3830,88,22678.0
3846,66,78.0
3847,70,3331.0
3848,89,4758.0
3849,84,20570.0
3850,593,5166.0
3851,92,14365.0
3852,92,19535.0
3853,88,22391.0
3854,92,17849.0
3855,85,20327.0
3856,92,20139.0
3857,634,4229.0
3858,686,16241.0
3859,89,19721.0
3860,89,20232.0
3861,93,19209.0
3862,95,20098.0
3863,90,19844.0
3864,88,21740.0
3865,90,20658.0
3866,90,20186.0
3868,90,151.0
3894,82,3617.0
3895,100,4155.0
3896,102,20111.0
3897,66,10476.0
3898,104,9106.0
3899,727,1519.0
3900,103,18522.0
3901,101,22401.0
3902,98,20156.0
3911,66,269.0
3916,66,177.0
3917,74,509.0
3918,98,10578.0
3919,99,16154.0
3922,97,7175.0
3923,94,20221.0
3924,98,21235.0
3928,105,7804.0
3929,580,18358.0
3930,787,507.0
3931,100,20309.0
3932,95,20133.0
3937,97,9559.0
3938,103,20078.0
3939,101,20048.0
3943,102,5158.0
3944,103,20472.0
3945,98,19610.0
3948,103,4816.0
3949,667,4493.0
3950,105,15223.0
3951,99,19834.0
3956,102,4926.0
3957,104,20671.0
3958,110,20153.0
3959,110,17468.0
3963,114,5919.0
3964,113,19345.0
3965,791,11767.0
3966,107,8753.0
3970,107,6161.0
3971,113,20124.0
3972,112,19859.0
3973,112,21212.0
3978,112,9012.0
3979,115,17412.0
3980,111,19405.0
3981,605,7004.0
3983,66,148.0
3987,862,6568.0
3988,109,21166.0
3989,109,20920.0
3990,115,19064.0
3991,104,20962.0
3992,109,20040.0
3993,110,17586.0
3994,105,20168.0
3995,318,13102.0
3996,110,6732.0
3997,108,19984.0
3998,111,22436.0
3999,113,19418.0
4000,107,20706.0
4001,110,20194.0
4002,109,21182.0
4003,111,18420.0
4004,184,550.0
4005,801,17112.0
4006,109,20125.0
4013,66,250.0
4020,82,768.0
4021,82,867.0
4022,79,1063.0
4023,119,4927.0
4024,101,22131.0
4025,105,20734.0
4026,109,19938.0
4027,584,15326.0
4028,98,3874.0
4029,101,17673.0
4030,103,20329.0
4031,103,19779.0
4032,96,21806.0
4033,102,20779.0
4034,95,19767.0
4035,99,20536.0
4036,613,11815.0
4037,95,5472.0
4038,106,20015.0
4039,106,19931.0
4040,98,20144.0
4041,97,22294.0
4042,101,19925.0
4047,66,112.0
4062,74,1287.0
4063,83,2257.0
4064,69,2274.0
4065,74,2607.0
4066,101,2622.0
4067,97,17466.0
4068,101,20315.0
4069,98,20827.0
4070,847,15678.0
4071,915,3184.0
4072,103,19886.0
4073,105,20000.0
4074,102,21885.0
4075,100,20688.0
4076,100,19766.0
4077,1196,14576.0
4078,101,2990.0
4079,104,20232.0
4080,104,19914.0
4081,102,20020.0
4082,105,21929.0
4083,102,20262.0
4084,1111,10603.0
4086,78,155.0
4089,1259,354.0
4103,110,19022.0
4104,102,20670.0
4105,101,19590.0
4106,99,20377.0
4107,95,19707.0
4108,1015,3772.0
4109,93,16778.0
4110,95,19350.0
4111,97,20624.0
4112,97,20547.0
4114,66,298.0
4123,94,1713.0
4124,598,8832.0
4125,95,9224.0
4126,95,20227.0
4127,101,19761.0
4128,96,21827.0
4129,102,20413.0
4130,74,1293.0
4131,99,18508.0
4132,432,11850.0
4133,1076,6013.0
4134,100,19996.0
4135,101,20226.0
4136,97,20197.0
4137,101,20827.0
4138,99,19884.0
4139,332,11890.0
4140,103,7665.0
4141,110,21767.0
4147,66,149.0
4148,111,11225.0
4149,107,17839.0
4150,99,20620.0
4151,334,17261.0
4152,1258,1548.0
4153,102,22079.0
4155,66,126.0
4160,108,11841.0
4161,109,19827.0
4162,104,20385.0
4175,110,15956.0
4176,102,20212.0
4177,102,19939.0
4178,100,20081.0
4180,66,350.0
4181,70,780.0
4182,93,5308.0
4183,100,17349.0
4184,117,9817.0
4185,97,10105.0
4186,314,14274.0
4187,102,5569.0
4188,103,22352.0
4189,99,17858.0
4190,96,20014.0
4191,100,19780.0
4192,237,16196.0
4193,99,3906.0
4194,99,19919.0
4195,105,20001.0
4196,100,22552.0
4197,99,17836.0
4207,104,11073.0
4208,223,18866.0
4209,486,645.0
4210,100,19393.0
4219,104,9895.0
4220,108,20667.0
4222,102,4196.0
4226,101,11862.0
4227,298,12053.0
4228,110,7121.0
4229,103,19976.0
4234,81,2274.0
4235,98,5539.0
4236,105,20239.0
4237,66,157.0
4238,102,18995.0
4241,103,7179.0
4242,889,11273.0
4243,955,6839.0
4244,105,20222.0
4246,66,154.0
4250,109,6913.0
4251,105,19654.0
4252,110,21120.0
4255,863,846.0
4256,107,5621.0
4257,104,19898.0
4258,98,20230.0
4262,101,5300.0
4263,108,18998.0
4264,108,20029.0
4265,964,10912.0
4266,103,6690.0
4270,101,7054.0
4271,103,20292.0
4272,103,21220.0
4277,97,5103.0
4278,104,20611.0
4279,102,17454.0
4280,104,20213.0
4285,101,6238.0
4286,106,19355.0
4287,101,20571.0
4288,111,18749.0
4289,620,3588.0
4290,1030,17517.0
4291,106,19726.0
4292,106,20015.0
4293,101,21099.0
4294,104,19699.0
4295,96,20630.0
4296,94,20123.0
4297,96,20498.0
4298,96,18121.0
4299,93,20039.0
4300,434,10571.0
4301,100,8847.0
4302,95,19616.0
4303,89,21236.0
4317,99,16321.0
4318,100,18600.0
4319,98,19971.0
4320,100,20476.0
4321,94,20314.0
4322,97,19722.0
4323,293,10222.0
4324,919,9670.0
4325,95,19302.0
4326,93,20050.0
4327,93,20024.0
4328,96,21236.0
4329,94,20443.0
4330,95,19841.0
4331,101,19730.0
4332,254,16875.0
4333,104,3840.0
4334,107,18101.0
4335,103,19837.0
4336,90,19992.0
4337,99,23025.0
4338,95,19880.0
4339,93,17205.0
4340,93,20371.0
4341,94,20322.0
4342,99,20853.0
4343,444,2559.0
4344,96,15927.0
4345,96,19959.0
4346,97,19946.0
4347,106,22739.0
4348,102,18167.0
4349,102,19228.0
4350,101,20036.0
4351,102,22875.0
4352,104,18129.0
4353,99,19181.0
4354,279,5232.0
4355,687,14600.0
4356,101,22006.0
4357,107,19801.0
4358,105,21383.0
4359,103,19979.0
4360,101,17834.0
4361,208,919.0
4362,97,17652.0
4363,99,20182.0
4364,99,20030.0
4365,104,22120.0
4366,98,18916.0
4367,284,6783.0
4368,494,12269.0
4369,104,19812.0
4370,111,20119.0
4371,106,21845.0
4372,99,20415.0
4373,100,20402.0
4374,970,7992.0
4375,105,9228.0
4376,102,20227.0
4377,102,20030.0
4378,101,21630.0
4379,107,19068.0
4380,90,13776.0
4381,107,5649.0
4382,1263,3097.0
4383,101,16593.0
4384,104,20356.0
4385,95,19483.0
4386,90,20526.0
4392,66,317.0
4398,92,60.0
4413,79,416.0
4414,82,1196.0
4416,72,756.0
4418,97,7911.0
4419,74,323.0
4420,92,18059.0
4421,96,19938.0
4422,91,20316.0
4453,66,81.0
4454,101,15824.0
4455,107,20948.0
4456,535,9553.0
4457,1332,9238.0
4464,102,12996.0
4465,101,20169.0
4466,101,20192.0
4470,110,6983.0
4471,104,22315.0
4472,103,19952.0
4475,74,215.0
4477,96,6769.0
4478,102,18052.0
4479,105,20117.0
4481,66,585.0
4484,105,5893.0
4485,572,12639.0
4486,104,6914.0
4487,103,19776.0
4488,108,20272.0
4489,106,22180.0
4490,116,9121.0
4491,116,10905.0
4492,103,17507.0
4493,99,20175.0
4494,101,20684.0
4495,102,20089.0
4496,105,19927.0
4497,377,13255.0
4498,1035,6600.0
4499,105,19508.0
4500,103,22188.0
4501,100,17734.0
4502,107,19616.0
4503,101,20471.0
4504,100,22783.0
4505,106,19729.0
4506,104,17938.0
4507,104,20088.0
4508,336,1077.0
4509,103,18392.0
4510,100,22358.0
4511,106,20206.0
4512,103,20086.0
4513,108,20021.0
4515,66,428.0
4521,70,65.0
4523,79,9553.0
4524,89,200.0
4525,101,841.0
4526,98,19726.0
4527,100,17505.0
4528,392,7825.0
4529,97,12001.0
4530,102,20084.0
4531,97,19746.0
4532,99,22789.0
4533,99,20257.0
4534,101,19825.0
4535,101,19932.0
4536,105,20268.0
4537,105,19806.0
4538,103,19731.0
4539,438,14093.0
4540,600,3611.0
4541,104,19674.0
4542,104,19783.0
4543,100,23237.0
4562,89,2547.0
4563,114,7343.0
4564,75,2413.0
4565,76,397.0
4566,82,348.0
4567,95,16069.0
4568,66,8500.0
4569,91,11336.0
4570,90,20046.0
4571,90,20735.0
4572,90,19670.0
4573,90,20203.0
4574,89,19810.0
4575,332,3079.0
4576,94,14610.0
4577,94,19545.0
4578,91,20368.0
4579,91,22965.0
4580,118,7823.0
4581,95,11319.0
4582,478,8671.0
4583,621,9208.0
4584,86,19767.0
4585,90,19923.0
4593,66,294.0
4603,91,9188.0
4604,88,19971.0
4605,92,20105.0
4608,89,304.0
4609,74,1081.0
4610,86,19340.0
4611,88,19994.0
4612,90,18995.0
4613,88,19950.0
4614,814,10279.0
4615,90,10037.0
4616,87,17953.0
4617,94,19755.0
4618,93,19911.0
4619,88,20119.0
4620,87,20082.0
4621,90,21392.0
4622,88,19914.0
4623,88,20244.0
4624,91,20465.0
4625,89,20708.0
4626,91,19919.0
4627,96,19756.0
4628,94,17637.0
4629,94,20059.0
4630,94,19956.0
4631,94,22927.0
4632,92,19429.0
4633,90,20110.0
4634,93,18910.0
4635,88,18927.0
4636,87,19457.0
4638,66,159.0
4658,100,6923.0
4659,100,19610.0
4660,101,20089.0
4663,99,4702.0
4665,66,129.0
4666,103,14126.0
4667,100,19314.0
