number,src,dst,size,clean_size,date,time
24896,124.123.243.15,192.168.1.133,132,42,2015-08-25,19:51:01.167614
24897,124.123.243.15,192.168.1.133,75,42,2015-08-25,19:51:01.167894
24898,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:51:01.174373
24899,192.168.1.133,124.123.243.15,80,42,2015-08-25,19:51:01.174955
24900,192.168.1.133,124.123.243.15,438,42,2015-08-25,19:51:01.194089
24901,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:51:01.194486
24902,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:51:01.213576
24903,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:51:01.233459
24904,124.123.243.15,192.168.1.133,128,42,2015-08-25,19:51:01.246135
24905,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:01.256142
24906,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:51:01.274223
24907,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:01.293630
24908,192.168.1.133,124.123.243.15,784,42,2015-08-25,19:51:01.306687
24909,124.123.243.15,192.168.1.133,125,42,2015-08-25,19:51:01.308566
24910,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:51:01.313576
24911,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:51:01.336001
24912,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:01.355920
24913,124.123.243.15,192.168.1.133,121,42,2015-08-25,19:51:01.364881
24914,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:51:01.376580
24915,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:51:01.396042
24916,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:51:01.414960
24917,192.168.1.133,124.123.243.15,439,42,2015-08-25,19:51:01.424773
24918,124.123.243.15,192.168.1.133,94,42,2015-08-25,19:51:01.431096
24919,124.123.243.15,192.168.1.133,121,42,2015-08-25,19:51:01.431194
24920,124.123.243.15,192.168.1.133,119,42,2015-08-25,19:51:01.431244
24921,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:51:01.433289
24922,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:01.453679
24923,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:51:01.473813
24924,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:51:01.495213
24925,124.123.243.15,192.168.1.133,105,66,2015-08-25,19:51:01.505392
24926,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:51:01.506067
24927,124.123.243.15,192.168.1.133,134,42,2015-08-25,19:51:01.507943
24928,192.168.1.133,124.123.243.15,97,42,2015-08-25,19:51:01.514485
24929,192.168.1.133,124.123.243.15,424,42,2015-08-25,19:51:01.526846
24930,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:01.533548
24931,192.168.1.133,124.123.243.15,97,42,2015-08-25,19:51:01.553294
24932,192.168.1.133,124.123.243.15,97,42,2015-08-25,19:51:01.573541
24933,124.123.243.15,192.168.1.133,100,42,2015-08-25,19:51:01.585613
24934,124.123.243.15,192.168.1.133,113,42,2015-08-25,19:51:01.585866
24935,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:51:01.596251
24936,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:51:01.613883
24937,192.168.1.133,124.123.243.15,463,42,2015-08-25,19:51:01.632868
24938,192.168.1.133,124.123.243.15,845,42,2015-08-25,19:51:01.634010
24939,124.123.243.15,192.168.1.133,123,42,2015-08-25,19:51:01.646312
24940,192.168.1.133,124.123.243.15,94,42,2015-08-25,19:51:01.653439
24941,192.168.1.133,124.123.243.15,93,42,2015-08-25,19:51:01.673433
24942,192.168.1.133,124.123.243.15,97,42,2015-08-25,19:51:01.693516
24943,124.123.243.15,192.168.1.133,131,42,2015-08-25,19:51:01.707377
24944,124.123.243.15,192.168.1.133,89,42,2015-08-25,19:51:01.707508
24945,192.168.1.133,124.123.243.15,95,42,2015-08-25,19:51:01.716070
24946,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:01.733571
24947,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:01.753326
24948,124.123.243.15,192.168.1.133,168,66,2015-08-25,19:51:01.763519
24949,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:51:01.763671
24950,192.168.1.133,124.123.243.15,607,42,2015-08-25,19:51:01.764005
24951,124.123.243.15,192.168.1.133,124,42,2015-08-25,19:51:01.766223
24952,192.168.1.133,124.123.243.15,109,42,2015-08-25,19:51:01.773603
24953,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:51:01.795206
24954,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:01.815034
24955,124.123.243.15,192.168.1.133,119,42,2015-08-25,19:51:01.825000
24956,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:51:01.835390
24957,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:51:01.854871
24958,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:51:01.873499
24959,192.168.1.133,124.123.243.15,746,42,2015-08-25,19:51:01.878029
24960,124.123.243.15,192.168.1.133,121,42,2015-08-25,19:51:01.884179
24961,124.123.243.15,192.168.1.133,119,42,2015-08-25,19:51:01.884984
24962,192.168.1.133,124.123.243.15,806,42,2015-08-25,19:51:01.893551
24963,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:51:01.915771
24964,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:51:01.936532
24965,124.123.243.15,192.168.1.133,120,42,2015-08-25,19:51:01.946706
24966,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:51:01.956821
24967,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:51:01.973753
24968,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:51:01.993666
24969,124.123.243.15,192.168.1.133,117,42,2015-08-25,19:51:02.005456
24970,192.168.1.133,124.123.243.15,97,42,2015-08-25,19:51:02.013925
24971,192.168.1.133,124.123.243.15,1228,42,2015-08-25,19:51:02.017454
24972,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:51:02.033528
24973,192.168.1.133,124.123.243.15,95,42,2015-08-25,19:51:02.053380
24974,124.123.243.15,192.168.1.133,90,42,2015-08-25,19:51:02.068142
24975,124.123.243.15,192.168.1.133,122,42,2015-08-25,19:51:02.068838
24976,192.168.1.133,124.123.243.15,109,42,2015-08-25,19:51:02.073616
24977,192.168.1.133,124.123.243.15,97,42,2015-08-25,19:51:02.094390
24978,192.168.1.133,124.123.243.15,114,42,2015-08-25,19:51:02.114069
24979,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:51:02.134678
24980,124.123.243.15,192.168.1.133,185,66,2015-08-25,19:51:02.143425
24981,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:51:02.143831
24982,124.123.243.15,192.168.1.133,124,42,2015-08-25,19:51:02.145356
24983,192.168.1.133,124.123.243.15,785,42,2015-08-25,19:51:02.153409
24984,192.168.1.133,124.123.243.15,844,42,2015-08-25,19:51:02.154087
24985,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:51:02.173116
24986,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:51:02.193226
24987,124.123.243.15,192.168.1.133,123,42,2015-08-25,19:51:02.206177
24988,124.123.243.15,192.168.1.133,173,42,2015-08-25,19:51:02.206490
24989,192.168.1.133,124.123.243.15,74,42,2015-08-25,19:51:02.208057
24990,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:51:02.213205
24991,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:51:02.233256
24992,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:51:02.253426
24993,124.123.243.15,192.168.1.133,119,42,2015-08-25,19:51:02.266666
24994,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:51:02.273655
24995,192.168.1.133,124.123.243.15,639,42,2015-08-25,19:51:02.281311
24996,192.168.1.133,124.123.243.15,97,42,2015-08-25,19:51:02.293423
24997,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:02.313387
24998,124.123.243.15,192.168.1.133,122,42,2015-08-25,19:51:02.332442
24999,124.123.243.15,192.168.1.133,78,42,2015-08-25,19:51:02.332550
25000,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:51:02.333458
25001,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:02.355760
25002,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:02.376555
25003,192.168.1.133,124.123.243.15,94,42,2015-08-25,19:51:02.396855
25004,124.123.243.15,192.168.1.133,119,42,2015-08-25,19:51:02.406164
25005,124.123.243.15,192.168.1.133,124,42,2015-08-25,19:51:02.406360
25006,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:51:02.414068
25007,192.168.1.133,124.123.243.15,353,42,2015-08-25,19:51:02.418599
25008,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:51:02.433249
25009,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:51:02.453263
25010,124.123.243.15,192.168.1.133,124,42,2015-08-25,19:51:02.464961
25011,124.123.243.15,192.168.1.133,81,42,2015-08-25,19:51:02.465071
25012,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:51:02.473604
25013,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:02.496499
25014,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:51:02.513869
25015,124.123.243.15,192.168.1.133,120,42,2015-08-25,19:51:02.529477
25016,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:51:02.533921
25017,192.168.1.133,124.123.243.15,286,42,2015-08-25,19:51:02.549506
25018,192.168.1.133,124.123.243.15,107,42,2015-08-25,19:51:02.553438
25019,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:51:02.573606
25020,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:51:02.593486
25021,124.123.243.15,192.168.1.133,106,66,2015-08-25,19:51:02.602583
25022,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:51:02.602697
25023,124.123.243.15,192.168.1.133,124,42,2015-08-25,19:51:02.605437
25024,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:51:02.616713
25025,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:51:02.636648
25026,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:51:02.653491
25027,192.168.1.133,124.123.243.15,211,42,2015-08-25,19:51:02.667060
25028,124.123.243.15,192.168.1.133,131,42,2015-08-25,19:51:02.667575
25029,124.123.243.15,192.168.1.133,92,42,2015-08-25,19:51:02.667653
25030,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:51:02.673542
25031,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:51:02.693376
25032,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:51:02.713420
25033,192.168.1.133,124.123.243.15,97,42,2015-08-25,19:51:02.736994
25034,124.123.243.15,192.168.1.133,80,66,2015-08-25,19:51:02.747859
25035,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:51:02.748148
25036,192.168.1.133,124.123.243.15,70,66,2015-08-25,19:51:02.748709
25037,124.123.243.15,192.168.1.133,131,42,2015-08-25,19:51:02.748850
25038,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:51:02.753943
25039,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:51:02.773580
25040,192.168.1.133,124.123.243.15,285,42,2015-08-25,19:51:02.787783
25041,192.168.1.133,124.123.243.15,1292,42,2015-08-25,19:51:02.793482
25042,124.123.243.15,192.168.1.133,130,42,2015-08-25,19:51:02.809890
25043,124.123.243.15,192.168.1.133,103,42,2015-08-25,19:51:02.809983
25044,124.123.243.15,192.168.1.133,124,42,2015-08-25,19:51:02.810067
25045,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:51:02.813006
25046,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:51:02.833512
25049,192.168.1.133,124.123.243.15,97,42,2015-08-25,19:51:02.853491
25050,124.123.243.15,192.168.1.133,123,42,2015-08-25,19:51:02.870247
25051,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:02.873917
25052,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:02.894133
25053,192.168.1.133,124.123.243.15,110,42,2015-08-25,19:51:02.894679
25054,192.168.1.133,124.123.243.15,385,42,2015-08-25,19:51:02.905706
25055,192.168.1.133,124.123.243.15,93,42,2015-08-25,19:51:02.913452
25056,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:51:02.933195
25057,124.123.243.15,192.168.1.133,82,42,2015-08-25,19:51:02.946867
25058,124.123.243.15,192.168.1.133,130,42,2015-08-25,19:51:02.946960
25059,192.168.1.133,124.123.243.15,95,42,2015-08-25,19:51:02.953347
25060,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:51:02.973438
25061,192.168.1.133,124.123.243.15,106,42,2015-08-25,19:51:02.996154
25062,124.123.243.15,192.168.1.133,123,42,2015-08-25,19:51:03.005644
25063,124.123.243.15,192.168.1.133,178,42,2015-08-25,19:51:03.007043
25064,192.168.1.133,124.123.243.15,94,42,2015-08-25,19:51:03.015041
25065,124.123.243.15,192.168.1.133,66,66,2015-08-25,19:51:03.020631
25066,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:03.034445
25067,192.168.1.133,124.123.243.15,570,42,2015-08-25,19:51:03.040089
25068,192.168.1.133,124.123.243.15,700,42,2015-08-25,19:51:03.053553
25069,124.123.243.15,192.168.1.133,125,42,2015-08-25,19:51:03.065115
25070,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:51:03.073453
25071,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:03.093580
25072,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:51:03.113259
25073,124.123.243.15,192.168.1.133,294,66,2015-08-25,19:51:03.125492
25074,124.123.243.15,192.168.1.133,115,42,2015-08-25,19:51:03.128094
25075,124.123.243.15,192.168.1.133,125,42,2015-08-25,19:51:03.128217
25076,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:51:03.134305
25077,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:51:03.154366
25078,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:51:03.164076
25079,192.168.1.133,124.123.243.15,1030,42,2015-08-25,19:51:03.165927
25080,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:51:03.173579
25081,124.123.243.15,192.168.1.133,118,42,2015-08-25,19:51:03.188098
25082,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:51:03.193411
25083,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:51:03.214074
25085,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:51:03.235842
25086,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:03.253649
25087,124.123.243.15,192.168.1.133,301,42,2015-08-25,19:51:03.266858
25088,124.123.243.15,192.168.1.133,124,42,2015-08-25,19:51:03.267087
25089,192.168.1.133,124.123.243.15,80,42,2015-08-25,19:51:03.268643
25090,192.168.1.133,124.123.243.15,95,42,2015-08-25,19:51:03.273643
25091,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:51:03.293443
25092,192.168.1.133,124.123.243.15,783,42,2015-08-25,19:51:03.300397
25093,192.168.1.133,124.123.243.15,846,42,2015-08-25,19:51:03.313532
25094,124.123.243.15,192.168.1.133,133,42,2015-08-25,19:51:03.325401
25095,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:51:03.333331
25096,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:51:03.353543
25097,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:03.373446
25098,124.123.243.15,192.168.1.133,160,42,2015-08-25,19:51:03.386594
25099,124.123.243.15,192.168.1.133,127,42,2015-08-25,19:51:03.386953
25100,192.168.1.133,124.123.243.15,107,42,2015-08-25,19:51:03.395414
25101,192.168.1.133,124.123.243.15,95,42,2015-08-25,19:51:03.415613
25102,192.168.1.133,124.123.243.15,452,42,2015-08-25,19:51:03.427749
25103,192.168.1.133,124.123.243.15,94,42,2015-08-25,19:51:03.433465
25104,124.123.243.15,192.168.1.133,116,42,2015-08-25,19:51:03.449922
25105,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:03.453106
25106,192.168.1.133,124.123.243.15,97,42,2015-08-25,19:51:03.473349
25107,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:03.493448
25108,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:51:03.514239
25109,124.123.243.15,192.168.1.133,388,42,2015-08-25,19:51:03.527295
25110,124.123.243.15,192.168.1.133,128,42,2015-08-25,19:51:03.527468
25111,192.168.1.133,124.123.243.15,94,42,2015-08-25,19:51:03.535105
25112,192.168.1.133,124.123.243.15,94,42,2015-08-25,19:51:03.553874
25113,192.168.1.133,124.123.243.15,821,42,2015-08-25,19:51:03.566524
25114,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:03.573297
25115,192.168.1.133,124.123.243.15,97,42,2015-08-25,19:51:03.593283
25116,124.123.243.15,192.168.1.133,99,66,2015-08-25,19:51:03.604345
25117,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:51:03.604466
25118,124.123.243.15,192.168.1.133,127,42,2015-08-25,19:51:03.607112
25119,124.123.243.15,192.168.1.133,125,42,2015-08-25,19:51:03.607184
25120,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:03.613443
25121,192.168.1.133,124.123.243.15,93,42,2015-08-25,19:51:03.633436
25122,192.168.1.133,124.123.243.15,92,42,2015-08-25,19:51:03.653827
25123,124.123.243.15,192.168.1.133,122,42,2015-08-25,19:51:03.671654
25124,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:51:03.674235
25125,124.123.243.15,192.168.1.133,255,42,2015-08-25,19:51:03.674580
25126,192.168.1.133,124.123.243.15,993,42,2015-08-25,19:51:03.690015
25127,192.168.1.133,124.123.243.15,95,42,2015-08-25,19:51:03.693355
25128,192.168.1.133,124.123.243.15,92,42,2015-08-25,19:51:03.713488
25129,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:03.733330
25130,124.123.243.15,192.168.1.133,115,42,2015-08-25,19:51:03.744718
25131,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:51:03.756111
25132,192.168.1.133,124.123.243.15,97,42,2015-08-25,19:51:03.775963
25133,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:51:03.794159
25134,192.168.1.133,124.123.243.15,769,42,2015-08-25,19:51:03.813040
25135,192.168.1.133,124.123.243.15,825,42,2015-08-25,19:51:03.813583
25136,124.123.243.15,192.168.1.133,121,42,2015-08-25,19:51:03.814686
25137,192.168.1.133,124.123.243.15,94,42,2015-08-25,19:51:03.833477
25138,192.168.1.133,124.123.243.15,94,42,2015-08-25,19:51:03.855787
25139,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:51:03.875214
25140,124.123.243.15,192.168.1.133,118,42,2015-08-25,19:51:03.887739
25141,124.123.243.15,192.168.1.133,105,42,2015-08-25,19:51:03.889663
25142,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:51:03.896896
25143,192.168.1.133,124.123.243.15,116,42,2015-08-25,19:51:03.899386
25144,192.168.1.133,124.123.243.15,93,42,2015-08-25,19:51:03.914133
25145,192.168.1.133,124.123.243.15,338,42,2015-08-25,19:51:03.928901
25146,192.168.1.133,124.123.243.15,1090,42,2015-08-25,19:51:03.933508
25147,124.123.243.15,192.168.1.133,128,42,2015-08-25,19:51:03.946254
25148,124.123.243.15,192.168.1.133,134,42,2015-08-25,19:51:03.946810
25149,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:51:03.953028
25150,192.168.1.133,124.123.243.15,95,42,2015-08-25,19:51:03.973375
25151,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:51:03.994157
25152,124.123.243.15,192.168.1.133,473,42,2015-08-25,19:51:04.007261
25153,124.123.243.15,192.168.1.133,91,42,2015-08-25,19:51:04.007400
25154,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:51:04.013315
25155,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:51:04.034651
25156,192.168.1.133,124.123.243.15,639,42,2015-08-25,19:51:04.050333
25157,192.168.1.133,124.123.243.15,97,42,2015-08-25,19:51:04.053342
25158,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:51:04.073302
25159,124.123.243.15,192.168.1.133,178,66,2015-08-25,19:51:04.082601
25160,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:51:04.082730
25161,124.123.243.15,192.168.1.133,329,42,2015-08-25,19:51:04.085181
25162,124.123.243.15,192.168.1.133,130,42,2015-08-25,19:51:04.085259
25163,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:04.093268
25164,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:51:04.115428
25165,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:04.136796
25166,124.123.243.15,192.168.1.133,95,42,2015-08-25,19:51:04.146914
25167,124.123.243.15,192.168.1.133,472,42,2015-08-25,19:51:04.148260
25168,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:51:04.154548
25169,192.168.1.133,124.123.243.15,621,42,2015-08-25,19:51:04.167977
25170,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:51:04.173543
25171,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:51:04.193342
25172,124.123.243.15,192.168.1.133,168,66,2015-08-25,19:51:04.202190
25173,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:51:04.202385
25174,124.123.243.15,192.168.1.133,116,42,2015-08-25,19:51:04.205198
25175,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:04.213560
25176,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:51:04.234149
25177,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:04.253473
25179,192.168.1.133,124.123.243.15,634,42,2015-08-25,19:51:04.259020
25180,124.123.243.15,192.168.1.133,81,42,2015-08-25,19:51:04.268792
25181,124.123.243.15,192.168.1.133,344,42,2015-08-25,19:51:04.269709
25182,192.168.1.133,124.123.243.15,74,42,2015-08-25,19:51:04.269721
25183,192.168.1.133,124.123.243.15,97,42,2015-08-25,19:51:04.273169
25184,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:51:04.293109
25185,192.168.1.133,124.123.243.15,97,42,2015-08-25,19:51:04.313261
25186,192.168.1.133,124.123.243.15,107,42,2015-08-25,19:51:04.333308
25187,124.123.243.15,192.168.1.133,123,42,2015-08-25,19:51:04.346442
25188,192.168.1.133,124.123.243.15,504,42,2015-08-25,19:51:04.351202
25189,192.168.1.133,124.123.243.15,1057,42,2015-08-25,19:51:04.353125
25190,192.168.1.133,124.123.243.15,111,42,2015-08-25,19:51:04.373508
25191,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:04.395495
25192,124.123.243.15,192.168.1.133,79,42,2015-08-25,19:51:04.404948
